text,emotion,source,confidence
땅거북 스프 출처  카툰 연재 갤러리  원본 보기,중립,dcinside,0.6
갱뱃지 옷이 와서 만들었음 원피스 캐릭터 집코해봤어아 내가 뱃지다 근데 22살임   dc official App  갱뱃지 옷이 와서 만들었음 너무    크다   그리고 핏이 절망스럽다 애기인형은 없어서 개로 대체함   dc official App  일본마을 간 후대장그리고 오늘 미용사 씨빡새2기가 머리 ㅈ같이 잘라줌 럭키루도 만남   dc official App  혐  사황 코스프레 했습니다 감사합니다   dc official App  횐님들 티황 완성본 올  립니다 먼저 선화를 따고 채색을 하고 배경 존나 그리기싫어서 리베르레이션 꽂아 넣고 어둡게 그려 넣었음 티황 사랑해주십쇼 다음  칠무해는 누구 그리지   dc official App  횐님들     악어 그려왔습니다   선을 땁시다  루피 배때지에 갈고기 꼽고 뺀 장면입니다요 채색합시다 노을이 지는 사막도 대충 찍 발라줍시고 노란 필터 발라 끝냅시다 칠무해 2개 완성다음 칠무해는 행콕빼고 추천받아요 여캐 못그려서 미룰거임   ,분노,dcinside,0.6
그동안 도트찍은거 (초스압) 초반에 찍은거랑 최근에 찍은게 섞여서 퀄차이가 있을거임 ㅋㅋ 이제 엘든링 보스들도 해야지 여기서 부턴 옛날에 찍었던거 다시 찍은거 욤용갑주게일 프리데 출처  프롬 소프트웨어 갤러리  원본 보기,중립,dcinside,0.6
주말 등화채집 결산 주말에 등화채집 다녀왔습니다  얼떨결에 가평을 갔다가 강원도 화천까지 갔다오고 여기저기 쏘댕기고 왔네요  ㅋㅋ달무리 열마리정도 채집을 했는데 유달리 엄청 큰 개체하나를 채집했습니다 암수차이를 감안해도 유독 큰 개체가 있어서 따로 표본할 가치가 있다고 생각되어 빼두었습니다 큰홑눈말벌 신여왕이 날아왔습니다 세마리날아왔네요  ㅎㅎ크기는 아쉬웠지만 상태가 정말 좋았던 가중나무고치나방이었습니다 정말 발색이며 날개의 상태며 뭐하나 흠없는 우화한지 얼마안된 상태가 정말 깔끔한 개체였습니다 등화에 날아온 박각시를 먹고있는 왕지네    채집통에 넣어줬습니다  흰띠땅벌 신여왕이 아침해가 뜰무렵에 날아왔습니다 정말 이쁩니다  여왕벌을 많이 잡아서 좋았는데 여왕벌들은 채집하신분 연구실에 있는 온실에서 한번 키워볼 예정입니다 이번 기회에 생태연구가 잘 진행이 되었으면 하는데   과연 어떻게 될런지 ㅎㅎ  장님노래기 종류를 채집했습니다  등화한곳 뒤에 나무가 있길래 뜯어보니 나오더군요 기,분노,dcinside,0.6
심심하면 디오라마 만든거나 와서 보고가(스압) 마지막으로 디오라마 들고온게 작년 9월이니까거의 1년만이네  이번 디오라마는 임의로 변형 없이 실제 장소를 그대로 재현하는거에 초점을 뒀고배경이 된 장소는 일본에 하코네 턴파이크라고 유명한 고갯길 있거든그 고갯길 종점에 있는 톨게이트를 만들어 봤어이니셜D 본 애들은 기억할 수도 있는데이 장면에 나오는 장소임이번에 일본갔을때 렌트카 끌고 갔다오기도 했음ㅋㅋ하여튼 설명 주저리주저리 해봤자 안읽을테니바로 사진 나감아래는 이제 이니셜D 세팅마지막으로너네가 하라고 한거다https   www youtube com watch v 64jtRShL TY오늘 새벽에 유튜브 시작했어제작과정은 영상에 자세하게 나와있으니궁금하면 들어가서 봐줘 제발 다음 디오라마는 아마 이걸 만들지 않을까 싶어슬램덩크 가마쿠라 기찻길기대 많이 해줘ㅋㅋ  방금 디오라마 올린거 상세샷너무 차량 중심으로 올린거같더라고  출처  토이 갤러리  원본 보기,놀라움,dcinside,0.6
스압) 승인욕구몬스터 펠트인형 제작기 (下) 시리즈  결속밴드 펠트인형 제작기  봇치짱 펠트인형 제작기   키타 이쿠요 펠트인형 제작기   스압  승인욕구몬스터 펠트인형 제작기  上 반갑다 봇붕이들아 돌아온 도플라밍고 아저씨다저번에 미니 키타 이쿠요를 만들었는데 힛갤을 가서 참 감개무량한 마음이다반응들이 참 뜨거웠는데 기억에 남는 말들은 그냥 돈주고 하나 사셈  존나 못만들었네ㅋㅋ  아모캣 실실열매 먹고 부활ㅋㅋ  完 그래도 생각보다 좋은 반응들이 많았다 고맙다 계속 작은것만 만들다보니 큰게 욕심나서 처음부터 만들어보고 싶었던 승인욕구몬스터를 만들기로 했다바로 이쿠욧저번에는 그냥 입문자용 니들펠트 세트에 있는 양모들을 사용했는데 이번에는 베이스양모랑 새로운 양모들을 샀다이게 베이스 양모임매끈하고 색있는 메리노 양모와 달리 거친 이불솜같다가격이 싸고 더 잘 뭉쳐서 속을 채워넣을때 쓴다고 하는데 나도 처음이라 잘 몰라 그리고 다른 색양모들은 80수짜리로 샀다원래 쓰던게 66수인데 더 부,분노,dcinside,0.6
[스압] 자린이 동해안 종주- 쉽게 허락되지 않는 그랜드슬램 자린이 그랜드 슬램 도전  다시 돌아온 바닷가  업힐 땡볕과 함께한    자린이 동해안 종주   극악의 난이도를 정면돌파하는 2일차 https   youtu be rsa5gUkdlBo ShineProvided to YouTube by  Merlin  Evolution LimitedShine   Mr  BigActual Size  2001 Evolution Media Ltd Released on  2001 09 25Auto generated by YouTube youtu be 어제 오늘 너무 피곤해서 각각 일지가 하루씩 미뤄질 것 같아   무사히 복귀했고 내일 인증센터에서 최종적으로 등록하려고 해  항상 읽어줘서 고맙다  0550시에 기상해서 아침식사는 산악회 마스터께서 주신 컵라면과 치즈를 먹었고 카페인 보충을 위해 모텔 카운터 앞에있던 원두커피머신 에스프레소를 마셨어  이래도 좀 부족해서 초코파이 하나 더 먹었다  정동진,분노,dcinside,0.6
오키나와 만좌모 수중필름사진 오키나와 만좌모 포인트에서 다이빙하고왔습니다  감사합니다  이번다이빙에는 후지컬러100   프로비아100f를 사용하였습니다 응애 아기상어 코코낸내 투명새우니모둥지속의 아기니모들 넘나커엽  피카추동굴  보리새우회 잡어 오도로한치회 가마도로 꺼억 출처  스쿠버다이빙 갤러리  원본 보기,놀라움,dcinside,0.6
그림 독학해서 서핑보드에 그림 그린게 자랑 21년 1월에 입대해서 핸드폰 정지시키고 펜이랑 노트들고 입대했음 폰 하면서 시간 낭비하기 아까워서 3월부터 공책에 그림그리기 시작 교재없이 그냥 그리고 싶은더 막 그림 공책그림도 나중에 올려봄 전역하고나서는 부랄친구 아버지 술집 장사 돕는데 아침 점심에는 카페가서 그림그리면서 자주 시간 보내곤 했음 그러다가 카페 사장님이 유심히 보시다가 가게 인테리어로 서핑보드 세울건데 그러주면 안돼냐고 부탁 처음 받아보는 부탁이라 조금 떨떠름했지만 재밌을거 같아서 수락 밑그림 없이 바로 그리니까 손님들이 신기한듯 구경하고 사진찍어주더라 부끄러웠음 처음에는 어디선가 본듯한 익숙한 그림글 위주로 그려나갔다 페인트 마카랑 스프레이로 그리는데 처음쓰는 재료라 익숙해지는데 시간이 좀 걸림 밖에 세우니 이뻐서 한컷 이때부터 슬슬 오리지널 캐릭터 그리기 시작 즉석으로 슥슥 생각나는대로 그림 그림 그리는거 너무 재밌다 귀여운게 반응이 좋아서 그런것들 위주로 그림 봐줘,놀라움,dcinside,0.6
스압) 갤에서 주워온 3D프린터를 NTR해보자 얼마 전 모 갤럼이 다 죽어가는 델타프린터를 나눔한다 했기에 델타 성애자로써 바로 입양해오기로 했다 사진으로만 봤을 땐 별 문제가 없어보여서 흔쾌히 승락을 했으나    평평해야 할 아크릴 베드는 노즐에 녹아 군데군데 구멍이 패여있었고 LCD의 선택스위치는 뭐하다 부숴먹었는지 처참한 모습이었다 불행 중 다행인 건 아크릴베드의 뒷면은 멀쩡했던 것과 갤럼이 예비용 새 LCD를 줬다는 것 암튼 다 죽어가는 이 불쌍한 프린터를 한번 살려내보자 일단 목욕을 위해 고장난 LCD와 베드를 벗겨내자 녀석이 앙칼지게 쳐다본다 보통 녀석은 아닌 것 같다 몸 여기저기를 훑어보는데 노즐헤드 연결부위가 자석으로 되어있어 살짝만 건드려도 팔이 툭 떨어져버린다 캬  까칠한 녀석 이래야 좀 입맛대로 조교할 맛이 나지 키 55cm짜리 조그만 꼬맹이 녀석의 머리채를 잡고 샤워실에 강제로 끌고오니전 주인이 버리기 전 제대로 씻기지 못한 더러운 몸으로 나를 째려본다 우선 몸,놀라움,dcinside,0.6
(스압)제작부터 마무리까지 ㄹㅇ 총집합 후기 올렸던 사진이 좀 있을수도있슴다 친구랑 같이 어쩌다보니 ㄹㅇ 코스를 시작하고야 말아버렸네옷 만드는 방법이랑 핏수정방법을 쪼금 알고있어서 코스옷을 담당하게 댐만들기 쉬운거 합시다 했는데 서로 최애캐인데도 쉬운 옷이 튀어나옴굳요 ㅋㅋㅋ 개쉬워보이노 ㅋㅋ 전통복 종류 한번도 안만들어봄 잠들어있던 미싱 저기 뻥 뚫린 사라진 부품도 사고 원단도 볼겸 동대문 직행옷 만드는 이유도 중국산 광빨나는 원단 싫어서 만들러감그런데 아이러니하게 ㄹㅇ찐 좋은 원단은 중국에 많음ㅋㅋ원단 스왓치 싹 걷어주고  원단선택시간맨날천날 컬러 보고 조직감보는게 직업이라 컬러랑 조직  광택만큼은 진짜 진지하게 고름물론 가격도 생각해야함 ㅠㅠㅠㅠTip  동대문 원단 주문할땐 아무 지어낸 업체이름이나 대도 된다 가끔씩 세금계산서 운운하는데 그땐 걍 딴데찾으셈이제 제작 입갤 패턴 옷 도면  부터 시작옷패턴 다 제작따야겠네 한숨쉬다가 혹시나해서 구글 돌려보니우웟 ㅋㅋㅋ 기모노패턴 하,분노,dcinside,0.6
와 진짜 살다가 이런일이 다있네 [스압] 와 진짜 살다가 이런일이 다있네길 가다가 가로등에서 박샛과 떼로 지저귀는 소리 들림 가로등 앞에서 멈춰서니 소리 그쳤고 암만봐도 유조같아서 좀 떨어져서 가만히 앉아있으니까 박새들이 가로등 배선함 뚜껑 틈새로 왔다갔다하는 걸 확인 딱새도 아니고 박새가 이런곳에 둥지튼건 첨봐서 너무 당황스럽고 또 내가 담당기관에 신고하면 이 유조들은 죽은거나 다름없어서 정말 한참을 앉아서 부모박새들이 애벌레 물어나르는거 지켜보다가 결국 전화를 했음 전화하면서 혹시 둥지를 그대로 꺼내서 옮길 수 있다면 인공둥지 내가 가져오겠다고 내가 탐조인인데 새 죽을거 알면서 전기사고 때문에 전화드렸으니 이해좀 해달라고 하소연함 생각보다 금방 와주셨고 뚜겅 열어보니 박새 유조 5마리 발견 근데 너무 깊은 곳에 둥지를 틀어서 함부로 헤집다가 오히려 합선이나 단선될 것 같다고 하셔서 이소할때까지는 우선 이대로 두는 방향으로 상부에 보고해보겠다고 하심 대충 일주일 안으로 이소할 것 ,놀라움,dcinside,0.6
갑오징어 시마아지 벤자리 후기(스압) 이번에도 활민어를 찾으러 노량진에 갔는데 ㅅㅂ 또 없음 삼고초려하는 유비가 된 기분 다행이게도 갑오징어가 이 날 물량이 좋아서 가격이 꽤 쌌음 이맘때 또 갑오징어 먹어줘야되거든 민어랑 같이 엄청 기다리고 있던 품목이라 바로 냉큼 두 마리 예약해서 집어옴 이거 800 900g 되는 특대형 사이즈임 일단 지금까지 가져왔던 갑오징어 중에서는 제일 큰 듯 가격은 마리당 만오천원인데 제로페이 먹여서 만이천원 됨 개꿀 요즘 산란기라 수컷으로 골랐음 그냥 저 가로 무늬가 진한게 수컷임 때깔 보면 알겠지만 신경이 살아있어서 이렇게 만지면 움직임 이맘때 잠깐 나오는 횟감 갑오징어는 경매장 가보면 나무짝에 몇 마리씩 진열되어있는데 이렇게 신경 살아있는게 횟감이라고 보면 됨 아주 드물게 수조에도 보관된 것도 볼 수 있음 얼음에 직접 닿거나 민물에 닿으면 하얗게 변하니까 주의 손질은 별거 없고 그냥 먹물 조심하면서 내장 제거하고 몸통은 귀때기랑 분리하고 껍질 벗겨서 ,기쁨,dcinside,0.6
서울특별시-10 [종로1가] [스압] 서울특별시 10  종로1가 오랜시간 끝에 드디어 종로 1가 만듬삼봉로 종로 3길KT광화문 빌딩종로3길 청진공원종로5길삼봉로영풍빌딩보신각종로타워종로구청 서울의 교통량30 대 ㄷㄷ2023 05 12  서울특별시 9  시청 시청만들어봤음  포터군대 2023 03 19  서울특별시 8  인사동 삼일대로랑 인사동 일부 만들어봤음다음은 시청일수도2023 03 10  서울특별시 7  낙원상가   서울특별시 6  서울특별시 5출처  시티즈 스카이라인 갤러리  원본 보기,슬픔,dcinside,0.6
[ 와 도쿄 시부야 스카이 폼 미쳤다 ㄷㄷ ] 대만족쿠시부야 스카이는 원래 원래 하나도 기대 안 한 장소여서그냥 여기서 놀러온 사람들 찍어준 것만 빼고 전망대 사진은어떻게 찍혔나 확인 한번도 안 하고  당연히 셀렉도 안 하고 있었음ㅋㅋ지울까 고민하다 만져봤는데 오우 사진 마음에 드네원래 시부야 스카이보다 시부야 히카리에를 더 맛집으로 여겼는데 역시 여기도 야경 굿이네근데 생각보다 노을은 내 취향에 안 맞아서다음에 가게 된다면 하늘은 파랗고 구름 새하얗게 뜬 낮에 꼭 가보고 싶음여긴 언제 가도 예쁘다고 생각하지만개방감 제대로 즐기려면 역시 맑은 대낮에 가는게 굿인거 같네다른 사진도 있수중복인데 중복아냐인스타에 올릴 사진 정리하면서 처음부터 재보정 싹 했거든  C컷으로 여기던 사진도 다시 보니까 A컷보다 마음에 들어서 보정하기도 했고암튼 다른 사진이라고  봐줘서 감사   6월이나 9월에 또 도쿄 갈 듯ㅋㅋ  도쿄 첫경험  패션 스트릿 스냅과 여행 사진  도쿄 풍경 편다른 갤에 여행기로 ,놀라움,dcinside,0.6
이마트 식인 피카츄 [스압] 이마트에서 5000원인가  주고 장보다가 사왔던 피카츄 조립했어피카츄 귀여워 더 귀여워지는 중지   우   형  아    재도색을 위해 서페이서 도포두 번만 그라데이션 줬음퍼티로 조물조물 혀 만들기붓으로 할 건 피밖에 없었음이거 조립하고 보자마자 움찔했음혀다니까 귀여워짐키에ㅔㅇ에에에까메오 출현 디그다배터리박스를 가려줄 시멘트벽과 지우 1 4 다음 사진부터 조금 잔인함정신줄놓고 만들다보니 사진없음피카츄는 100만볼트를 쓰는 야생설치류다 다들 조심하자안녕   신쿠 제작기사실 올해는 더 만들 생각이 없었는데1년전에 주문했던 신쿠 키트가 느닷없이 도착해서 틈틈히 만들어봄드릴윙윙  황동봉쑤욱쑤욱  사포샤샥샤샥  서프레서치익치익락카 찌이익에어콤프레셔 슈슉슈슉완성  눈도 감은눈이고 해서 붓도색은 최소한으로 했음이제 집을 지어줄 시간집은 대충 이런 느낌으로 만들생각이었는데 만들다가 좀 달라짐일단 led를 박은 시계를 만들자 목표였음알파문구에서 파는 시계만들기 키트랑 잔,혐오,dcinside,0.6
소소하게 덴지 변신하는거 만들어봤음(데이터 주의) ㅈㄱㄴ   dc official App  달의 호흡 이펙트   dc official App  레고로 코쿠시보전 거의 완성함ㅈㄱㄴ 원작 연출을 거의 따라가는중   dc official App  스톱모션도 취급하나요 여기   dc official App  맨손격투ㅈㄱㄴ   dc official App  레고로 미도리야 찍어봤다ㅈㄱㄴ   dc official App  레고로 토도로키 찍어봤다ㅈㄱㄴ   dc official App  레고로 바쿠고 찍어봤다ㅈㄱㄴ   dc official App출처  체인소맨 갤러리  원본 보기,혐오,dcinside,0.6
처음이자 마지막인 기증후기 / 조혈모세포 기증 조혈모연락 왔어요 군대에서부터 헌혈하기 시작해서 혈소판 맛 한번본뒤에 이후로 계속 혈소판혈장돌리는 헌린이임 갤 돌아다니다가 조혈모세포 기증이란게 있어서 기증희망신청했음 그냥 시간평소에 남으면 2주마다 꽉채워서 쿨돌면 갔는데 취업하고 약간 그게 힘들어서 지금은 많이못함 작년 여름쯤에 기증등록하고 그냥 저냥 지네고있다가 갑자기 업무중인데 연락와서 일치자 나왔다고해서 가족 회사동의 다받고 기증하기로 결심했음 다른사람들보면 몇년동안 연락 없다고 알고있었는데 갑작스럽게 이렇게 빨리 연락와서 당황스럽기도 하네 ㅋㅋ 담당코디님 배정받고 난뒤 또한번 기증에 대해 동의여부하고 어떤방식으로 진행되는지에 대해서 설명 다시한번 자세하게 듣고 난뒤 유전자검사용 채혈을 하였음 키트를 직접보내주시고 지정된장소에가서 채혈을 하면됨 일단 나는 채혈을 간단하게 끝내고나서 여러가지 작성하고 난뒤 퀵으로 싸주고 한 1주일 정도 있다가 결과나온다는 설명듣고 기다리고있었음 유,중립,dcinside,0.6
2박3일 지리산 사진 [스압] 2박3일 지리산 사진쥐리산을 다녀왔는데뭐 등산이야 나이 많으신 분들도 다 하고 시간만 있으면 걷는거라  특별할건 없고구냥 사진 몇개 올려봄루트   성삼재    정상    백무동준비물   바람막이  여벌 옷  스틱  헤드랜턴  에어매트  버너  손수건먹을거   스팸두개  카레하나  라면두개  햇반 하나 물 1 3L  다이제  간식짐이 30L정도의 가방에도 다 들어가지만  가진게 65L 하나 뿐이라 걍 다녀옴성삼재까지 가는 고속버스가 동서울에서 밤 11시에 있음 중요한건 버스에서 얼마나 잘 자느냐 인듯ㅋㅋ성삼재에서 내려서 노고단 가는길지름길로 가지말고 돌아서 가면 이런거 보임달이 밝았음헤드라이트 안키고 걸어도 눈이 적응되면 길이 다 보임총총빛나는 별과 달빛아래 걷는게 너무 좋음전날에 폭우가 왔어서인지 날씨도 맑고 운무도 많았음도가 갈리는 지점인가봄연하천 짬냥이연하천 대피소 모습벽소령까지는 가도 됬었지만나는 족저근막염이 터져서 쉬어야 했음 쉬던 도중혼자 오셨,분노,dcinside,0.6
능성어 후기 오늘도 평화로운 노량진의 새벽 신나게 뛰어갔더니 세상에 물건이 이렇게 없는 날은 처음 봄 이 날은 활민어 예약해놓고 갑오징어랑 같이 가져올려고 했는데 항상 그렇듯이 둘 다 내가 가는 날에만 없음ㅋㅋㅋ 믿었던 봄철 금태마저 가격이 디지게 비싸서 걍 이번엔 지하에서 능성어 한 마리만 띨랑 가져왔음 2 5kg짜리 잡았는데 원래는 3 3 1kg대였으면 했음 근데 남은게 이거 아니면 3 5kg ㅇㅈㄹ하는 큰 것들이라 걍 이거 사왔음 매장에서 비늘 치고 방혈중 도착 능성어 비늘은 말도 안되게 작아서 저게 아직 비늘치기 끝난게 아님 지느러미 옆이라던가 물렁한 배쪽은 아직도 남아있음 그리고 전갱이 모비늘마냥 측선쪽에 비늘이 박혀있는데 이거 비늘치기로 제거 안됨 나중에 껍질 데칠 때 한 번 더 긁어서 제거해야됨 저번에도 이거 말했던거 같은데 온 몸이 면도날처럼 날카롭고 점액 진짜 ㅈ되게 많이 나온다 목장갑 필수 안전제일 농담 아니고 이빨이 안쪽 방향으로 나 있어서 실수로 맨손 입에 넣으,기쁨,dcinside,0.6
키타 이쿠요 펠트인형 제작기 [스압] 봇치짱 펠트인형 제작기니들펠트란 양모를 특수한 바늘로 찔러 인형을 만드는 계집애같은 취미를 말한다평소 취미로 만지작거리는걸 하고싶었는데 3D펜  클레이  조각같은걸 해볼까 하다 양모펠트가 싸고 재밌어보여서 시작해봄첫날 만든것우무문어눈도 삐꾸났고 다리도 삐뚤함근데 단단하게 만들어져서 마음에 든다그리고 다음날    뭔가 씹덕같은게 만들고싶은데 얼마전에 본 봇치더락이 생각나서 뭘 만들까 했더니승인욕구 몬스터같은건 너무 고수용이고 그나마 이게 쉬워보여서 도전만세봇치먼저 머리를 만들어보자원하는대로 잘 안되고 샌즈 대가리가 돼버렸음이미지 그대로 만들고 싶어서 하얀색으로 했는데아무래도 살구색으로 할걸 후회중이래저래 쑤시고 붙여서 얼굴 완성왼쪽눈까지는 좋았는데 오른쪽눈을 만들다보니 이상해져서 잘만들어진 왼쪽눈도 그냥 이상하게 만들어버림머리카락도 덜쑤셔서 부실함몸통 팔 만들고츄리닝 목부분 이래저래 해보다 검은색으로 둘러서 해결섬세한 부분 잘 해보려 해도 양모라 ,기쁨,dcinside,0.6
(스압)냉혹한 뒷세계 킬러들의 룰.manhwa 출처  카툰 연재 갤러리  원본 보기,중립,dcinside,0.6
오키나와 2월 다이빙 중 혹등고래 만난 썰 (영상/사진有)(스압) 오키나와 2월 다이빙 중 혹등고래 만난 썰  영상 사진有 유튜브 영상 20초 주목 보면 알겠지만 2번째 영상 때도 계속 고래 울음소리가 들림 바라쿠다에만 집중하고 있었는데 울음소리가 좀 커지나 싶어서 정신을 차려보니 뒤에서 혹등고래가   작정하고 고래만 쫓아다니는 경우엔 보는 경우가 있다고 들었는데 다이빙 중에 보는 경우는 정말 드물다고 하더라   불과 5초 남짓한 시간이었지만 어마어마했음   그 전 주에 아타미도 갔다왔어서 짧게 사진만 추가   1 7 일본 남이즈 미코모토 상어   거북이 투어1 7의 미코모토보통 겨울엔 수온이 낮아서 물고기들이 가을처럼 떼를 짓지는 않음  그래도 겨울이면 투명도가 좋아서 재밌는 다이빙 있었음  이날은 밖이 아침 영상2도에서 낮은 9도  수온은 18도 정도 였음 맨 아래에 웻슈트  6 5 6 5  2피스로 다이빙함  수온 15도 정도까진 따닷함봄되면 똥시야되니 겨울에 많이 들어가야지 ,슬픔,dcinside,0.6
[종이토이] 에이티식스 - 레기온 만들어 보았다.<스압주의> 종이토이  에이티식스 레기온 만들어보았다 에이티식스 의 척후형 레기온  아마이저 를 만들어 보았다 센서를 메탈지로 만들었는데괜찮은 듯나 원한다 에이티식스 3기    종이토이 에이티식스 레기온 만들어보았다 에이티식스의 근접엽병형 레기온  그라우볼프 만들어 보았다 비슷한 스케일로 만들려다보니 사이즈의 압박이몰려온다 빨리 에이티식스 2기 만들어주세요 레기온이 될것 같아요    종이모형  에이티식스 레기온 만들어보았다 에이티식스 의 전차형 레기온 뢰베 를만들어보았다 뼈대부터 제작했는데 굴곡으로 오작이 많아 힘들었다  그래도 만들고나니 덩치도 크고 묵직하니 보는 맛이 있다 그러니까 에이티식스 2기만들어주세요    종이토이 에이티식스  레기온 만들어 보았다  맞이하러 갈께 나약한 인간의 몸 따위는 버리고에이티식스 의 중전차형 레기온  디노자우리아 를 만들어 보았다 프라모델이랑 스케일 맞추려다 보니1M가 넘어간다 욕심이 과했던 듯모르포,혐오,dcinside,0.6
백만년만의 디사갤 이용권.webp [스압] 백만년만의 디사갤 이용권 webp  하드속디지털스레기 한무더기하드를 열때마다 썩어가는 사진이나와  오늘 사진 보고가  북성포구 흑백  자작자작 자작나무숲   스압  깃털같은 크롭바디로 찍은 사진  센트로드 옥상 일몰 등등출처  디지털 사진 갤러리  원본 보기,놀라움,dcinside,0.6
세상에서 가장 사랑에 빠지기 쉬운 날 봐주셔서 감사합니다 출처  카툰 연재 갤러리  원본 보기,기쁨,dcinside,0.6
특공대 출동 [스압] 특공대 출동요시키 감히 집에서 담배를 요런 느낌     바람이 많이 부는 날이었다기모 후드에 반바지 입고 나갔는데상체는 따뜻한데다리가 거의 한겨울 행군 느낌이라 당황  비바람 맞으니까 넘 춥더라  미안하구만 지금 스캐너를 못 쓰는 상황이라멀리서 사진 찍고 크롭했더니해상도가 좀 떨어지넹  양해 바람 8ㅅ8프사 쓴다는 친구는나중에 스캔해서 올려놓을게  재밌었당   소재 고마워  엄빠한테 선물 받고 싶다아부지 어무니가챙겨주시던 시절이 그립넹이젠 내가 챙겨드릴 나이가 되니까 슬프다엄빠 너무 작아짐  나이 들면 사람이 작아지지 언제나 건강하셨으면  어린이들 다들 안녕  연휴에 비가 많이 올 거라네  부릉부릉 출근 퇴근 부릉부릉  비 오는 냄새  잉크를 마구 써 버리고 싶을 때  카페 모닝   데이터 주의 출처  문방구 갤러리  원본 보기,슬픔,dcinside,0.6
5/6 av배우 카미키 레이 팬미팅 다녀온 사진들 팬미팅 장소는 역삼역 근처 건물 지하 1층대략 100명 넘게 온걸고 알고있는데 자리 꽉참진행자는 자위에 진심인 남자 유튜버 자위왕 찬우박 ㅋㅋ우튜브로만 보다가 실물로 보니 연예인 보는듯했고 신기했음 ㅋㅋ운영하는 성인기구 사이트에서 몇개 구매했는데 가격도 괜찮고 잘 쓰고있음 ㅋㅋ오늘의 주인공을 불러보자계단에서 내려와 등장하는 카미키 레이첫등장부터 비키니로 등장해서 다같이 터지는 환호성ㅋㅋ의자와 의자 사이 가운데 통로로 걸으면서 하이파이브 서비스중 다행히 통로쪽 끝짜리에 앉아서 통로 지나갈때마다 몇번이나 하이파이브 할수있었음그리고 바로 코앞 거리에서 보는데 몸매가 그냥 미쳤음프로필 확인하니 169cm G컵 ㄷㄷ여기에 피부도 하얗고 투명해서 지림MC 찬우박의 진행   카미키 레이에게 궁금한것들 옷 갈아입고 카미키 레이 노래 한곡노래 열심히하고 사람들도 호응해서 분위기 좋았음이렇게해서 1부 끝2부 시작 다시 옷 갈아입고 등장하는 카미키레이이,혐오,dcinside,0.6
이장로봇 주저리주저리(스압) 시리즈  변신로봇시리즈   이장님의 비밀병기   경운기 피규어 만들어왔습니다   야쿠르트 아주머니   이번에 공모전 낸 녀석들   메카제로사이온 만들어봤습니다   개인 엠블럼 토이 만들어봄   크리스마스에도 변신로봇   군대에서 만든 토이 完    군대에서 만든 토이 4  리마스터   종이로 만든 전술차량   군대에서 만든 토이 3   이장님의 비밀병기벼를 수확 탈곡하는 콤바인입니다 제작기간은 한달 반 여러 각도 전작 경운기와 함께 수확한 곡식을 쏟아내는 연출도 가능합니다 오백원과 크기비교 그리고 변신 투박한 느낌을 주기 위해 긴 팔과 비대한 상체  집게형 세 손가락이 특징입니다 이번에도 포맥스로 뼈대를 만들고 종이를 덧붙이는 식으로 작업했고 머리는 콤바인 형상을 토대로 디자인했습니다 포징 다리 끝에 저 뾰족한부분으로 때리면 아프지않을까 라는 느낌으로 발차기 쌀 나오는데를 캐논처럼 표현 낫은 가슴에 수납되어있습니다 무장 액션 낫은 콤바인의 기능인 수확에 ,혐오,dcinside,0.6
"그림 올려봅니다,, [스압] 그렷던 그림들  그림 올려봅니다  감사합니다  흑백 낙서 모음  이번엔 컬러그림 모음  한동안 그린 그림들 모음출처  그림 갤러리  원본 보기",중립,dcinside,0.6
230502 꼴승루.gif 230420 꼴승타 gif결승타  박승욱  3회 2사 1  3루서 중전 안타  홈런을 그릴 수 있을 때마다 투수가 날려버림   230421 꼴슬타 gif꼴슬타  정훈  10회 2사 1  3루서 폭투 상황 홈 슬라이딩  홈런 그리고 싶다   230422 꼴승타 gif결승타  안권수  3회 1사 2루서 우월 홈런  소원 성취   230423 꼴승타 gif결승타  윤동희  9회 1사 만루서 밀어내기 4구   1타점 이번주 혹사당함 심지어 이번 꼴승타 그리다가 실수해서 싹 갈아엎음   230426 꼴승타 gif결승타  전준우  3회 2사 2루서 중전 안타   1타점 왜 안겹치냐 진짜   230427 꼴승타 gif결승타  유강남  5회 무사 1  3루서 우중간 2루타   2타점 고승민만 치면 될듯   230428 꼴승타 gif결승타  유강남  2회 1사 2  3루서 중전 안타   1타점 어떻게 포수가 2연속 결승타   230430 꼴승타 gif결승타  렉스  7회 ,기쁨,dcinside,0.6
